accuracy	flops
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.55305755395683	7.201543999999999
80.84532374100719	7.312302881294964
81.18255395683454	7.445716988309352
81.29496402877697	7.564027611510792
81.54226618705036	7.717579696942445
81.60971223021583	7.858545545863309
81.87949640287769	8.024683867805754
82.12679856115108	8.190822189748202
82.39658273381295	8.319201802158274
82.7113309352518	8.455133156474819
82.9136690647482	8.611202489208633
83.09352517985612	8.762237327338129
83.25089928057554	8.93592739118705
83.52068345323741	9.074375992805756
83.52068345323741	9.195203863309352
83.74550359712231	9.341204206834531
84.01528776978417	9.512377023381294
84.24010791366906	9.67851534532374
84.24010791366906	9.852205409172662
84.39748201438849	10.040998956834532
84.62230215827338	10.229792504496402
84.73471223021583	10.403482568345323
84.77967625899281	10.574655384892086
84.91456834532374	10.745828201438849
85.07194244604317	10.91951826528777
85.09442446043165	11.115863554856116
85.18435251798562	11.319760586330936
85.22931654676259	11.521140370503598
85.29676258992805	11.689795939748201
85.38669064748201	11.91131370233813
85.54406474820144	12.168072927158274
85.61151079136691	12.351831980215827
85.61151079136691	12.57838423741007
85.61151079136691	12.789833010791368
85.67895683453237	13.044074988309353
85.74640287769785	13.263075503597122
85.79136690647482	13.537455459532374
85.74640287769785	13.8193871573741
85.72392086330935	14.093767113309351
85.72392086330935	14.378216058453237
85.70143884892086	14.675251240107913
85.70143884892086	14.924458723021583
85.72392086330935	15.145976485611511
85.72392086330935	15.488322118705035
85.70143884892086	15.785357300359712
85.74640287769785	16.042116525179857
85.74640287769785	16.324048223021585
85.74640287769785	16.631152393884893
85.74640287769785	16.913084091726617
85.74640287769785	17.242843488309354
85.74640287769785	17.590223616007194
85.74640287769785	18.39826
